ID,Label,pI,hydrophobicity_Cid,hydrophobicity_Jones,hydrophobicity_Ponnuswamy,hydrophobicity_Welling,hydrophobicity_Zimmerman,charge,mw,Aliphatic,Acidic,%Tiny,%Small,%Aliphatic,%Polar,%Acidic,Electronic_Properties,Electrophilicity,Hardness,H_bonding,Hydrophobicity_index,"Bulky_properties,",Compositional_characteristic_index,Local_flexibility,Electronic_properties,Penetration Depth,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Charge Density,Instabilidy Index,Aromaticity,Hydroph Ratio,AASI,ABHPRK,argos,bulkiness,cougar,Ez,flexibility,levitt_alpha,MSS,pepcats,PPCALI,refractivity,t_scale,z3,hydrophobicity_Janin,hydrophobicity_Wolfenden,Aromatic,Basic,%Aromatic,%Charged,Linear Moment,hmoment,hydrophobicity_Wilson
PAPs_173,PAPs,6.230921271,0.135454545,1.434318182,0.582954545,-0.116363636,1.395227273,-1.783502789,9781.27074,31,10,26.136,55.682,35.227,37.5,11.364,-0.073181818,-0.180909091,0.423522727,0.002954545,-0.168340909,-0.118443182,0.401704545,0.323272727,-0.115147727,30,44.9,20,0.62,1.08,-0.000208564,45.99886364,0.079545455,0.431818182,2.01806818,1.14772727,0.19340909,0.662375,2.66679545,20.16261364,0.55304545,1.015,19.07438864,1.69318182,0.02537048,0.3652876,-5.99056818,-0.60431818,-0.053409091,-3.664204545,10,11,11.364,23.864,0.12,0.677492513,2.053409091
PAPs_174,PAPs,9.582403311,0.061538462,1.30474359,0.624615385,-0.143846154,1.233461538,3.124767379,9471.85074,22,11,21.795,37.179,28.205,53.846,14.103,-0.750128205,-0.248076923,0.038589744,0.028589744,-0.269692308,0.102615385,0.237717949,-0.112371795,0.265858974,30,670.99,20,1.23,0.97,0.000307546,27.95128205,0.102564103,0.333333333,2.30128205,1.34615385,-0.01987179,0.67301282,2.71192308,19.36948718,0.60307692,1.05525641,19.93911923,2.02564103,0.08004619,0.4316802,2.17846154,-0.52910256,-0.252564103,-6.011025641,10,16,12.821,34.615,0.12,0.70172862,1.566666667
PAPs_181,PAPs,10.65637398,-0.135222222,1.159444444,0.292444444,-0.110777778,1.076,6.007218849,10195.52744,24,9,30,50,26.667,54.444,10,-0.432555556,-0.345888889,0.369555556,0.106888889,-0.390344444,-0.132688889,0.365888889,0.073388889,0.059166667,30,32.8,20,1.03,1.01,0.000587126,51.91444444,0.077777778,0.311111111,2.17966667,1.18888889,-0.07588889,0.62436667,2.61281111,18.89611111,0.61481111,1.04444444,18.88182111,1.84444444,0.48779653,0.36502861,-3.87566667,-0.23088889,-0.29,-5.152666667,7,15,7.778,26.667,0.16,0.846655863,1.033333333
PAPs_183,PAPs,6.966310583,0.060392157,1.241764706,0.511764706,0.107843137,1.345882353,-0.636848827,5784.62714,17,5,21.569,43.137,33.333,56.863,9.804,-0.352745098,-0.444313725,0.487058824,0.008431373,-0.106313725,-0.02627451,0.428960784,0.060745098,-0.066666667,16,627.63,40,0.6,1,-0.000146251,46.3627451,0.039215686,0.37254902,2.26411765,1.25490196,0.18823529,0.67866667,2.88813725,20.61941176,0.55970588,1.06901961,20.2702451,1.88235294,-0.87803972,0.36804009,-0.53078431,-0.58215686,-0.121568627,-4.189411765,6,8,11.765,25.49,0.18,0.532623587,1.537254902
PAPs_184,PAPs,4.613280351,0.091449275,1.337681159,0.584637681,0.141884058,1.357391304,-1.995155267,7216.43364,34,10,39.13,50.725,49.275,37.681,14.493,-0.149710145,-0.47057971,0.560434783,0.034347826,-0.012565217,-0.202362319,0.741637681,0.086376812,-0.241797101,30,1561.7,60,0.57,0.96,-0.000278949,14.54927536,0.057971014,0.579710145,2.1457971,1.02898551,0.38362319,0.62475362,2.83463768,19.6757971,0.50304348,1.15898551,18.18215942,1.60869565,0.82699418,0.32010823,-5.69463768,-1.10724638,-0.076811594,-2.579710145,4,8,5.797,26.087,0.23,0.591102927,1.172463768
PAPs_185,PAPs,9.195702452,-0.023055556,1.162777778,0.426111111,0.205833333,1.219722222,1.271792286,3981.54194,11,4,30.556,44.444,30.556,52.778,11.111,-0.389444444,-0.196944444,0.290833333,0.109444444,-0.248611111,-0.157888889,0.438777778,-0.099416667,-0.013166667,30,5.84,30,0.84,0.95,0.000279291,57.69722222,0.055555556,0.361111111,2.35444444,1.22222222,0.02805556,0.60397222,2.90716667,19.41361111,0.57522222,1.06972222,18.46136389,1.88888889,-0.29928675,0.35145779,-3.13777778,-0.54388889,-0.180555556,-4.269444444,5,8,13.889,33.333,0.26,0.356923157,1.055555556
PAPs_186,PAPs,7.948991139,0.058484848,1.214545455,0.632727273,0.031212121,1.313030303,0.932973154,3583.17674,10,2,39.394,51.515,30.303,39.394,6.061,0.038181818,-0.189393939,0.104242424,0.106060606,0.056757576,-0.318484848,0.236636364,0.093060606,-0.012090909,18,4.21,50,0.62,1.02,0.000127262,27.49090909,0.03030303,0.424242424,2.08363636,0.93939394,0.19272727,0.61148485,2.66851515,19.85787879,0.54669697,1.04515152,18.50641212,1.84848485,-2.14014816,0.4015775,-7.60060606,-0.20787879,-0.012121212,-3.532121212,3,5,9.091,21.212,0.32,0.502645543,2.057575758
PAPs_189,PAPs,9.444669394,0.149705882,1.322647059,0.618529412,0.078823529,1.267941176,1.2755917,4127.84124,11,4,8.824,29.412,32.353,52.941,11.765,-0.659411765,0.007058824,0.284411765,-0.013529412,-0.278323529,0.120735294,0.2855,-0.022352941,0.079823529,30,0,40,0.99,0.93,0.000270119,56.85882353,0.058823529,0.411764706,2.35441176,1.35294118,0.17911765,0.69835294,2.78532353,19.655,0.50002941,1.14823529,20.08098529,1.97058824,0.12859237,0.42621817,4.46529412,-0.50323529,-0.191176471,-5.208529412,5,8,14.706,35.294,0.23,0.634955898,1.852941176
PAPs_190,PAPs,9.444669394,0.115675676,1.26972973,0.608648649,0.054864865,1.221081081,1.2755917,4401.13024,12,4,13.514,35.135,32.432,54.054,10.811,-0.585405405,-0.091621622,0.297027027,0.014594595,-0.318513514,0.053405405,0.321540541,-0.024837838,0.09772973,30,0,40,0.91,0.95,0.000253346,58.26486486,0.054054054,0.405405405,2.34324324,1.32432432,0.15486486,0.68656757,2.81664865,19.56864865,0.51691892,1.12405405,20.01315676,1.94594595,0.27796115,0.40857646,2.74567568,-0.58972973,-0.164864865,-5.005945946,5,8,13.514,32.432,0.24,0.634955898,1.82972973
PAPs_191,PAPs,9.442540383,0.037096774,1.233548387,0.507096774,-0.021935484,1.164516129,1.184682609,3719.33794,9,4,12.903,32.258,29.032,58.065,12.903,-0.696451613,-0.160322581,0.251290323,0.025806452,-0.381548387,0.04416129,0.303548387,-0.024612903,0.121612903,27,0,30,1.03,0.95,0.000288763,64.81612903,0.032258065,0.35483871,2.38193548,1.35483871,0.10354839,0.67751613,2.80022581,19.56645161,0.56183871,1.12580645,19.93006129,1.96774194,0.2946115,0.41161836,3.60064516,-0.4883871,-0.238709677,-5.507096774,3,7,9.677,35.484,0.21,0.634955898,1.596774194
PAPs_192,PAPs,6.797274277,0.074411765,1.261764706,0.59,0.238235294,1.235882353,-0.722338143,4066.63504,12,5,11.765,32.353,35.294,55.882,14.706,-0.627058824,-0.302352941,0.37,-0.057647059,-0.308588235,0.074382353,0.408794118,0.011470588,0.016911765,26,0,40,0.91,0.93,-0.000217381,43.17941176,0.058823529,0.382352941,2.34676471,1.35294118,0.10588235,0.69229412,2.82744118,19.67705882,0.53802941,1.13029412,19.94143824,1.91176471,0.12660271,0.41087952,3.69,-0.40529412,-0.170588235,-5.223235294,5,7,14.706,35.294,0.2,0.567289093,1.988235294
PAPs_193,PAPs,9.444669394,0.058529412,1.237352941,0.504411765,0.007647059,1.177647059,1.2755917,4117.75944,9,4,11.765,32.353,26.471,58.824,11.765,-0.565588235,-0.049411765,0.260882353,0.017941176,-0.348823529,0.066264706,0.222941176,-0.037911765,0.097617647,30,0,40,0.99,0.96,0.00027078,62.52352941,0.058823529,0.352941176,2.37352941,1.38235294,0.07794118,0.67588235,2.77879412,19.65529412,0.53555882,1.12029412,20.19840294,2.02941176,0.20364196,0.41901219,4.16294118,-0.22176471,-0.220588235,-5.630294118,5,8,14.706,35.294,0.19,0.634955898,1.632352941
PAPs_194,PAPs,5.682554299,-0.0555,1.1635,0.52075,-0.07775,1.2495,-0.904458345,4697.28804,13,6,22.5,40,32.5,60,15,-0.618,-0.6455,0.4355,-0.03325,-0.173725,0.00135,0.435225,0.161525,0.1268,17,5.47,30,0.53,1.01,-0.000205653,48.375,0.05,0.375,2.19475,1.3,0.17075,0.67685,2.664625,20.486,0.620875,1.07425,20.17678,1.825,-0.1671301,0.38682695,0.285,-0.517,-0.19,-5.7235,3,6,7.5,30,0.33,0.784428036,1.515
PAPs_195,PAPs,9.443059387,-0.024871795,1.345897436,0.248717949,-0.035384615,1.276666667,1.276034873,4664.34294,8,5,10.256,41.026,20.513,56.41,12.821,-0.306410256,0.035128205,0.425897436,0.014358974,-0.441410256,-0.019846154,0.119512821,0.339794872,-0.000153846,30,0,40,0.92,1.09,0.000239264,71.43333333,0.051282051,0.282051282,2.17641026,1.38461538,-0.06589744,0.66964103,2.55589744,19.81435897,0.59615385,1.04794872,20.10798718,1.97435897,0.04615678,0.40363665,0.48410256,0.3925641,-0.287179487,-5.758461538,5,9,12.821,35.897,0.19,0.567289093,1.415384615
PAPs_196,PAPs,9.54018288,0.122647059,1.284411765,0.629705882,0.405882353,1.361176471,1.456372966,4017.61184,12,4,20.588,29.412,35.294,55.882,11.765,-0.649411765,0.1,0.325294118,0.057941176,-0.109911765,0.035647059,0.335411765,0.026735294,0.150058824,23,0,40,0.79,0.95,0.000298439,57.76176471,0.058823529,0.411764706,2.31676471,1.35294118,0.10794118,0.66241176,2.76847059,19.53411765,0.52082353,1.12617647,19.69177059,2.02941176,-0.36494109,0.4046832,1.03852941,-0.44147059,-0.155882353,-5.284705882,7,10,20.588,41.176,0.37,0.683849977,1.279411765
PAPs_197,PAPs,4.493948289,0.137666667,1.399666667,0.622333333,-0.230666667,1.318666667,-1.910282931,3532.97214,9,4,23.333,40,30,46.667,13.333,-0.153,-0.415333333,0.215,-0.102666667,-0.067333333,0.0936,0.2611,-0.142733333,-0.135366667,18,318.95,50,1.03,0.98,-0.000558175,28.28,0.166666667,0.4,2.32366667,1.26666667,0.076,0.66163333,2.98363333,19.91466667,0.53896667,1.07666667,19.98414,1.93333333,0.28639401,0.40195156,2.263,-0.46866667,-0.113333333,-4.169,6,3,20,23.333,0.21,0.349826286,1.833333333
PAPs_198,PAPs,5.617102105,-0.072580645,1.113548387,0.513225806,-0.167741935,1.052903226,-0.906486828,3383.72464,9,4,41.935,51.613,29.032,45.161,12.903,-0.279032258,-0.448387097,0.103548387,0.060645161,-0.224322581,-0.218322581,0.512064516,-0.141,-0.078,18,560.93,50,0.87,0.91,-0.000286374,15.63548387,0.129032258,0.35483871,2.28967742,1.12903226,-0.01032258,0.57490323,2.9493871,19.15580645,0.59003226,1.02387097,17.41279355,1.70967742,0.87588445,0.34374976,-6.32129032,-0.93774194,-0.083870968,-3.903225806,5,4,16.129,25.806,0.31,0.573816823,1.548387097
PAPs_199,PAPs,3.613663287,0.133333333,1.226666667,0.925238095,-0.714285714,1.296666667,-2.248065147,2383.70604,5,2,38.095,52.381,23.81,42.857,9.524,0.401904762,-0.918571429,-0.321904762,-0.062857143,0.050428571,-0.247952381,-0.072380952,-0.269190476,0.023095238,15,3.37,60,0.72,1.04,-0.001102907,22.54285714,0.095238095,0.428571429,2.23333333,0.95238095,0.02238095,0.63990476,2.95485714,20.14238095,0.57342857,1.02714286,20.57744762,2.04761905,-1.66154772,0.46184766,-0.59047619,0.07190476,0.09047619,-3.688571429,2,0,9.524,9.524,0.22,0.410067821,3.052380952
PAPs_200,PAPs,7.692144709,0.034047619,1.326428571,0.42047619,-0.118333333,1.197619048,0.180187543,4983.59204,10,5,21.429,40.476,23.81,54.762,11.905,-0.26452381,-0.235,0.237857143,-0.02,-0.202761905,0.065880952,0.165357143,-0.1945,-0.083571429,30,393.2,40,1.23,0.97,0.0000136,33.31904762,0.142857143,0.30952381,2.36214286,1.30952381,-0.11309524,0.64728571,2.8795,19.4897619,0.56354762,1.06333333,19.94302143,2.02380952,0.11613715,0.40553447,2.77190476,0.03452381,-0.24047619,-4.99547619,8,7,19.048,28.571,0.24,0.356886187,1.24047619
PAPs_201,PAPs,9.719229926,-0.086136364,1.107045455,0.419886364,-0.339090909,1.115795455,10.71702819,9782.27644,12,6,40.909,48.864,13.636,48.864,6.818,-0.016363636,-0.06,-0.160113636,0.233522727,-0.221534091,-0.323443182,0.088125,-0.223602273,0.158556818,30,0,20,0.93,0.97,0.000993842,55.39886364,0.090909091,0.329545455,2.22488636,1.10227273,-0.11340909,0.54002273,2.65044318,19.29113636,0.61498864,1.01272727,17.81829659,2.01136364,-0.76226238,0.40853515,-5.46340909,0.16045455,-0.189772727,-4.937272727,11,20,12.5,29.545,0.23,0.696920254,1.443181818
PAPs_202,PAPs,10.0270767,0.020526316,1.194736842,0.564473684,-0.151842105,1.272631579,10.59008718,8587.16174,17,3,42.105,56.579,22.368,52.632,3.947,-0.233815789,-0.146842105,-0.063289474,0.242894737,-0.146684211,-0.221236842,0.106105263,0.028763158,0.405289474,30,1185.33,20,0.8,1.1,0.001140195,53.63815789,0.052631579,0.381578947,2.05868421,1.11842105,0.07526316,0.64417105,2.47578947,19.52947368,0.57447368,1.0075,20.22865789,2.10526316,-0.92929077,0.42179514,-5.93723684,-0.35513158,-0.169736842,-4.968289474,5,15,6.579,23.684,0.32,0.666551359,1.388157895
PAPs_203,PAPs,10.55522493,0.172941176,1.613676471,0.361470588,-0.367058824,1.540882353,6.115836823,7991.64744,14,1,19.118,44.118,20.588,44.118,1.471,-0.170147059,0.118676471,0.381029412,0.065,-0.0000882,0.069,0.142264706,0.581161765,-0.048176471,27,777.41,30,0.95,1.18,0.000739777,51.4,0.088235294,0.323529412,1.88647059,1.22058824,0.27470588,0.73613235,2.51025,20.79,0.53127941,1.00867647,20.90331029,1.91176471,-0.54662413,0.41491819,-4.89397059,-0.72602941,-0.173529412,-3.569117647,8,9,11.765,14.706,0.26,0.407158089,1.857352941
PAPs_221,PAPs,7.355871548,0.627142857,1.786857143,1.357714286,-0.786571429,1.720285714,0.027548349,3835.76584,17,1,28.571,42.857,48.571,20,2.857,-0.340857143,-0.249714286,0.056857143,-0.004571429,0.317742857,0.074771429,0.565428571,-0.020342857,0.014571429,8,1775.12,160,0.53,0.98,-0.0000323,26.44571429,0.114285714,0.628571429,2.08085714,1.02857143,0.55514286,0.72828571,3.22122857,21.07057143,0.4858,1.02314286,19.13658857,1.51428571,0.54396071,0.39359108,-5.69685714,-3.08285714,0.28,-0.698571429,5,2,14.286,8.571,0.44,0.486475079,3.428571429
PAPs_225,PAPs,7.36004376,0.09,1.201428571,0.670357143,0.015357143,1.344285714,0.028841936,2925.49484,11,2,39.286,50,39.286,39.286,7.143,-0.312857143,-0.489642857,0.31,0.103928571,0.105678571,-0.251107143,0.777178571,0.167392857,-0.11675,12,933.96,60,0.32,0.96,-0.0000417,54.56428571,0,0.464285714,2.09857143,1,0.59035714,0.6375,2.90960714,21.28107143,0.55210714,1.05321429,17.88194286,1.53571429,-1.24069864,0.33762722,-9.47071429,-1.87357143,0.067857143,-2.212857143,1,3,3.571,17.857,0.45,0.254892809,2.335714286
PAPs_229,PAPs,4.414305425,0.144821429,1.4425,0.654107143,-0.145892857,1.472678571,-1.993582016,5919.96014,27,6,30.357,46.429,48.214,33.929,10.714,-0.20375,-0.570714286,0.669107143,-0.027321429,0.05275,-0.142571429,0.745285714,0.317678571,-0.271892857,28,1342.53,40,0.4,1,-0.000339364,39.58928571,0.053571429,0.553571429,2.01696429,1,0.41892857,0.66167857,2.828625,20.315,0.53951786,1.11142857,18.22584286,1.44642857,0.40795518,0.32878892,-7.06446429,-1.42178571,-0.008928571,-2.153035714,3,4,5.357,17.857,0.24,0.451832725,1.957142857
PAPs_234,PAPs,8.107271065,0.168589744,1.40525641,0.761538462,-0.522820513,1.320897436,1.634336584,9140.60264,21,10,24.359,47.436,26.923,43.59,12.821,-0.17,-0.304871795,-0.012948718,0.010384615,-0.152217949,-0.039333333,0.137807692,-0.167935897,0.112512821,17,995.06,40,0.84,0.98,0.000116295,36.59884615,0.115384615,0.435897436,2.18294872,1.20512821,0.02717949,0.65241026,2.70633333,20.17038462,0.57479487,1.0325641,19.66217051,1.8974359,0.10055762,0.43979514,0.67807692,-0.25846154,-0.107692308,-4.901025641,9,12,11.538,28.205,0.11,0.804053322,2.211538462
PAPs_235,PAPs,4.708630985,0.129178082,1.295890411,0.720821918,-0.16890411,1.336438356,-6.000611238,8501.55404,20,12,23.288,50.685,27.397,46.575,16.438,0.103561644,-0.432465753,0.02,-0.069178082,-0.233164384,-0.100383562,0.111561644,-0.113410959,-0.010684932,30,1.78,20,0.7,1.01,-0.000796448,23.65890411,0.109589041,0.424657534,2.25808219,1.24657534,-0.00109589,0.64916438,2.79460274,20.1460274,0.54336986,1.04520548,20.21570959,2.01369863,-0.3765581,0.42937298,1.6009589,0.27657534,-0.052054795,-4.886986301,12,10,16.438,30.137,0.12,0.594423323,2.401369863
PAPs_236,PAPs,6.338828699,-0.035074627,1.203432836,0.559552239,-0.235373134,1.255074627,-0.364746574,7475.46364,16,9,40.299,55.224,23.881,44.776,13.433,-0.025223881,-0.492835821,-0.052537313,0.073134328,-0.202059701,-0.25861194,0.274358209,0.04461194,0.11361194,18,7.69,40,0.71,1.03,-0.000125344,78.41955224,0.104477612,0.388059701,2.0958209,1.13432836,0.03149254,0.60410448,2.62692537,19.83686567,0.61125373,1.0041791,18.74910299,1.88059701,-0.15562331,0.40308685,-5.70865672,-0.25656716,-0.101492537,-4.636119403,7,9,10.448,26.866,0.18,0.905332753,2.058208955
PAPs_237,PAPs,4.572424488,0.057192982,1.238245614,0.68245614,-0.342982456,1.297192982,-5.090825557,6509.31434,13,8,29.825,47.368,22.807,43.86,14.035,0.104912281,-0.527192982,-0.114210526,-0.06,-0.148350877,-0.196842105,0.109824561,-0.035350877,-0.042,24,211.45,30,0.69,1,-0.000892725,34.43,0.105263158,0.385964912,2.23333333,1.14035088,-0.00614035,0.62778947,2.85310526,20.0245614,0.56942105,1.03175439,19.36271754,1.92982456,-0.58518649,0.42783835,-1.64508772,-0.02736842,-0.010526316,-4.267719298,9,6,15.789,24.561,0.2,0.531598107,2.587719298
PAPs_238,PAPs,4.754378261,0.085789474,1.249649123,0.724912281,-0.41122807,1.310526316,-3.187463946,6377.19514,13,6,33.333,52.632,22.807,38.596,10.526,0.160175439,-0.506842105,-0.128596491,-0.018245614,-0.096807018,-0.215017544,0.154947368,-0.116,-0.042438596,16,211.81,40,0.69,0.99,-0.000604658,24.79315789,0.122807018,0.385964912,2.19929825,1.07017544,0.01701754,0.61059649,2.8845614,20.14385965,0.58333333,0.98508772,18.74231754,1.85964912,-1.12410993,0.41543843,-4.12578947,-0.25631579,0.021052632,-3.766140351,9,5,15.789,19.298,0.17,0.448769928,2.752631579
PAPs_239,PAPs,4.01350137,0.023030303,1.240909091,0.528484848,-0.352121212,1.187575758,-3.907397411,3766.15334,10,6,27.273,51.515,30.303,54.545,18.182,-0.046666667,-0.612424242,0.382727273,-0.103939394,-0.041878788,-0.064848485,0.308787879,-0.097212121,-0.248787879,17,419.84,30,0.52,0.97,-0.001053604,6.127272727,0.090909091,0.393939394,2.29818182,1.24242424,0.1069697,0.64321212,2.91693939,21.04242424,0.56572727,1.05848485,20.14421212,1.78787879,0.35999605,0.36664315,1.54878788,-0.14939394,-0.084848485,-4.638484848,4,3,12.121,27.273,0.17,0.594000676,1.245454545
PAPs_240,PAPs,6.338828699,-0.048405797,1.208985507,0.521304348,-0.245217391,1.257101449,-0.364746574,7727.73664,16,9,37.681,55.072,23.188,44.928,13.043,-0.020289855,-0.484347826,0.00115942,0.056521739,-0.222304348,-0.250492754,0.243768116,0.090173913,0.092347826,27,6.08,30,0.7,1.05,-0.000121252,80.01318841,0.101449275,0.376811594,2.08521739,1.13043478,0.00797101,0.60915942,2.6027971,19.79376812,0.61468116,1.00217391,18.82154203,1.86956522,-0.26670997,0.40293467,-5.57376812,-0.13217391,-0.11884058,-4.704637681,7,9,10.145,26.087,0.19,0.888014446,2.033333333
PAPs_241,PAPs,4.257982634,0.15047619,1.30047619,0.891428571,-0.57952381,1.368571429,-1.248360181,2397.77634,5,2,38.095,47.619,23.81,42.857,9.524,0.233809524,-0.792857143,-0.383809524,-0.016190476,0.032428571,-0.214,-0.037619048,-0.251571429,0.107,15,3.51,60,0.9,1.03,-0.000679798,22.54285714,0.095238095,0.428571429,2.23095238,1,0.01714286,0.64742857,2.92014286,19.9,0.57538095,1.04285714,20.44025238,2.0952381,-1.4377053,0.47224928,-0.57380952,-0.13761905,0.028571429,-3.680952381,2,1,9.524,14.286,0.24,0.410067821,2.89047619
PAPs_242,PAPs,4.411789583,-0.218717949,1.16974359,0.11974359,-0.404871795,1.114871795,-2.902377891,4187.60694,7,6,35.897,53.846,17.949,48.718,15.385,0.053589744,-0.515897436,0.320769231,0.017435897,-0.281205128,-0.333410256,0.413205128,0.298589744,-0.344794872,30,58.15,30,0.66,1.03,-0.000708525,64.08205128,0.076923077,0.256410256,2.15051282,1.15384615,-0.05230769,0.57107692,2.82182051,20.23615385,0.65489744,0.99051282,17.58455897,1.61538462,0.78915687,0.32379557,-8.01692308,-0.30102564,-0.151282051,-3.778717949,4,4,10.256,25.641,0.25,0.708330041,1.302564103
PAPs_243,PAPs,8.800998536,-0.099189189,0.895405405,0.525675676,-0.205945946,0.99,1.963795199,3906.31654,10,0,48.649,70.27,27.027,54.054,0,0.084594595,-0.554864865,0.299189189,0.185405405,-0.128648649,-0.353108108,0.329432432,-0.166675676,0.05472973,16,55.46,40,0.38,1.02,0.000440571,1.943243243,0.081081081,0.378378378,2.14,0.94594595,0.04432432,0.59405405,2.75151351,19.49027027,0.54394595,0.98189189,19.25595946,1.83783784,-0.82622634,0.33571851,-9.05837838,-0.37189189,-0.024324324,-3.823513514,4,3,10.811,8.108,0.27,0.483799258,1.362162162
PAPs_245,PAPs,4.428697297,-0.0514,1.1346,0.5818,-0.4572,1.1532,-2.492152539,5299.04934,12,7,44,64,24,42,14,0.3684,-0.566,-0.0996,0.0596,-0.14678,-0.49748,0.07432,-0.10728,-0.06562,30,645.03,40,0.52,1.02,-0.000611996,52.634,0.02,0.42,2.1868,0.92,-0.039,0.56662,2.75398,19.8618,0.61078,1.0192,18.516462,1.82,-0.99179637,0.39588055,-5.7966,0.351,-0.026,-3.9358,1,5,2,24,0.28,0.569207236,1.812
PAPs_246,PAPs,11.89820653,0.154210526,1.287105263,0.915526316,-0.033421053,1.35,2.001964473,4153.92804,21,3,28.947,44.737,55.263,39.474,7.895,-0.938157895,-0.529473684,0.537894737,0.050789474,-0.079263158,-0.069052632,0.743815789,0.141921053,0.219710526,20,101.73,60,0.49,0.96,0.000479311,37.46842105,0,0.552631579,2.11131579,1,0.36263158,0.69086842,2.76728947,19.26421053,0.57571053,1.09763158,18.51771579,1.5,-0.16054505,0.34820003,-6.20868421,-1.94078947,-0.05,-3.607631579,0,5,0,21.053,0.31,0.580131743,1.834210526
PAPs_247,PAPs,7.728149934,-0.030571429,1.254571429,0.469571429,-0.256571429,1.289714286,0.631566219,7654.74344,16,8,38.571,57.143,22.857,40,11.429,0.113,-0.374857143,0.051428571,0.074857143,-0.173142857,-0.293657143,0.2628,0.094928571,-0.024828571,26,7.67,40,0.69,1.04,0.00000797,67.24157143,0.1,0.385714286,2.06757143,1.07142857,0.03857143,0.59195714,2.63562857,19.92128571,0.60591429,0.99571429,18.21102429,1.8,-0.52333923,0.38789762,-7.23785714,-0.15457143,-0.107142857,-4.016857143,7,9,10,24.286,0.17,0.46492286,1.965714286
PAPs_249,PAPs,7.772964345,0.129333333,1.3185,0.734333333,-0.269333333,1.3865,0.810645777,6923.95214,14,5,30,48.333,23.333,41.667,8.333,-0.0705,-0.368166667,-0.146,0.033333333,-0.147466667,-0.1017,0.129583333,-0.091,0.143016667,16,204.86,40,0.9,1.02,0.0000204,28.36516667,0.133333333,0.383333333,2.16533333,1.15,-0.0025,0.64613333,2.76145,19.73183333,0.57011667,0.99766667,19.48075833,2,-1.00647769,0.43922329,-2.86316667,-0.334,-0.063333333,-4.274333333,10,8,16.667,21.667,0.22,0.744307936,2.64
PAPs_250,PAPs,4.772603338,-0.449090909,1.184090909,-0.372727273,0.149090909,1.174545455,-1.11915512,2558.82074,2,6,18.182,50,9.091,68.182,27.273,0.176363636,-0.570909091,0.407272727,-0.022727273,-0.726454545,-0.353227273,-0.018818182,0.450409091,-0.241545455,30,0,40,1.07,1.13,-0.000515083,116.0090909,0,0.181818182,2.15681818,1.36363636,-0.48045455,0.60131818,2.25981818,19.38772727,0.70254545,1.09,19.92340909,2.09090909,0.28992533,0.40604493,1.585,2.42681818,-0.577272727,-6.943636364,0,5,0,50,0.23,0.491039047,0.272727273
